Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0100001,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/PW_0000777,ketone bodies degradation pathway,Utilization of Ketone Bodies,"Those metabolic reactions that convert acetoacetate and beta-hydroxybutyrate back to acetyl-CoA which then can enter the citrate cycle for energy production. The ketone bodies are synthesized in the liver and released into the blood stream to supply fuel to peripheral tissues, heart and skeletal muscle in particular and during starvation, the brain.",false,,,http://purl.obolibrary.org/obo/PW_0000069,,"Those metabolic reactions that convert acetoacetate and beta-hydroxybutyrate back to acetyl-CoA which then can enter the citrate cycle for energy production. The ketone bodies are synthesized in the liver and released into the blood stream to supply fuel to peripheral tissues, heart and skeletal muscle in particular and during starvation, the brain.",Reactome:R-HSA-77108,,,pathway,Utilization of Ketone Bodies,,http://purl.obolibrary.org/obo/PW_0000069,,,,VPetri,2010-05-20T01:23:02Z,,,PW:0000777,,,ketone bodies degradation pathway,,PW:0000777,
http://purl.obolibrary.org/obo/PW_0001528,prostacyclin signaling pathway,,"Prostacyclin is one of several families of prostanoids, eicosanoids derived from omega-3 or omega-6 fatty acids. Prostacyclin, also known as prostaglandin I2 signaling engages one receptor to mediate a vasodilator effect and modulate immune responses.",true,,,,,"Prostacyclin is one of several families of prostanoids, eicosanoids derived from omega-3 or omega-6 fatty acids. Prostacyclin, also known as prostaglandin I2 signaling engages one receptor to mediate a vasodilator effect and modulate immune responses.",,,,pathway,,,,,,,VPetri,2014-04-18T11:27:01Z,,,PW:0001528,,,prostacyclin signaling pathway,true,PW:0001528,
http://purl.obolibrary.org/obo/PW_0000624,breast cancer pathway,breast neoplasm,"Breast cancer or neoplasm is the most common cancer among women and the second worldwide after lung cancer. Deregulated pathways such estrogen or PI3K-Akt signaling have been implicated in breast cancer. In many cases, the disease is estrogen-dependent and it is possible that dysregulation of miRNA may correlate with the expression of estrogen receptor. Mutations in a number of other genes such as Brca1, 2 and 3 or p53 have also been associated with breast cancer.",false,,,http://purl.obolibrary.org/obo/PW_0000605,,"Breast cancer or neoplasm is the most common cancer among women and the second worldwide after lung cancer. Deregulated pathways such estrogen or PI3K-Akt signaling have been implicated in breast cancer. In many cases, the disease is estrogen-dependent and it is possible that dysregulation of miRNA may correlate with the expression of estrogen receptor. Mutations in a number of other genes such as Brca1, 2 and 3 or p53 have also been associated with breast cancer.",,,,pathway,breast neoplasm,,http://purl.obolibrary.org/obo/PW_0000605,,,,,,,,PW:0000624,,,breast cancer pathway,,PW:0000624,
http://purl.obolibrary.org/obo/PW_0002454,oxymorphone pharmacokinetics pathway,,"The pathway of processing - absorption, distribution, metabolism or elimination - of oxymorphone. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0002453,,"The pathway of processing - absorption, distribution, metabolism or elimination - of oxymorphone. Genetic variations can result in changes in the availability of the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0002453,,,,VPetri,2016-01-26T10:08:39Z,,,PW:0002454,,,oxymorphone pharmacokinetics pathway,,PW:0002454,
http://purl.obolibrary.org/obo/PW_0000364,altered leptin system pathway,,,false,,,http://purl.obolibrary.org/obo/PW_0000511|http://purl.obolibrary.org/obo/PW_0000359|http://purl.obolibrary.org/obo/PW_0000363,,,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000511|http://purl.obolibrary.org/obo/PW_0000359|http://purl.obolibrary.org/obo/PW_0000363,,,,,,,,PW:0000364,,,altered leptin system pathway,,PW:0000364,
http://purl.obolibrary.org/obo/PW_0001115,non-visual phototransduction pathway,,"A signaling cascade triggered by light in the visible and red spectrum whose sensor appears to be cytochrome c oxidase, the terminal enzyme of the electron transfer chain, and which relies on a retrograde mitochondrion-to-nucleus pathway that translates in the upregulation of various genes. Unlike the visual phototransduction, this pathway does not require vitamin A metabolites.",false,,,http://purl.obolibrary.org/obo/PW_0001008,,"A signaling cascade triggered by light in the visible and red spectrum whose sensor appears to be cytochrome c oxidase, the terminal enzyme of the electron transfer chain, and which relies on a retrograde mitochondrion-to-nucleus pathway that translates in the upregulation of various genes. Unlike the visual phototransduction, this pathway does not require vitamin A metabolites.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001008,,,,VPetri,2012-10-11T09:27:12Z,,,PW:0001115,,,non-visual phototransduction pathway,,PW:0001115,
http://purl.obolibrary.org/obo/PW_0001290,lycopene metabolic pathway,,"Those metabolic reactions involved ion the synthesis, utilization and/or degradation of lycopene - a carotene and phytochemical found in red fruits and vegetables.",false,,,http://purl.obolibrary.org/obo/PW_0001289,,"Those metabolic reactions involved ion the synthesis, utilization and/or degradation of lycopene - a carotene and phytochemical found in red fruits and vegetables.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001289,,,,VPetri,2013-05-13T13:00:59Z,,,PW:0001290,,,lycopene metabolic pathway,,PW:0001290,
http://purl.obolibrary.org/obo/PW_0001459,amphotericin B drug pathway,,,false,,,http://purl.obolibrary.org/obo/PW_0001202,,,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001202,,,,VPetri,2013-09-05T17:30:56Z,,,PW:0001459,,,amphotericin B drug pathway,,PW:0001459,
http://purl.obolibrary.org/obo/PW_0002490,glycine signaling pathway,,Glycine signaling is primarily inhibitory. The glycine receptor is ligand-gated ion channel that exerts its effects via chloride currents.,false,,,http://purl.obolibrary.org/obo/PW_0000456,,Glycine signaling is primarily inhibitory. The glycine receptor is ligand-gated ion channel that exerts its effects via chloride currents.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000456,,,,VPetri,2016-02-05T13:27:11Z,,,PW:0002490,,,glycine signaling pathway,,PW:0002490,
http://purl.obolibrary.org/obo/PW_0000996,anti-infective drug pathway,,The pharmacokinetics and pharmacodynamics of compounds used as anti-infective agents. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0000754,,The pharmacokinetics and pharmacodynamics of compounds used as anti-infective agents. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000754,,,,VPetri,2012-05-25T11:37:29Z,,,PW:0000996,,,anti-infective drug pathway,,PW:0000996,
http://purl.obolibrary.org/obo/PW_0000940,chemokine (C-C motif) ligand 5 signaling pathway,Ccl5 signaling pathway,"Chemokine ligand 5 signaling engages chemokine (C-C motif) receptors 1, 3 and 5 (Ccr1, Ccr3 and Ccr5) and together with other chemokines is classified as a member of the pro-inflammatory subgroup.",false,,,http://purl.obolibrary.org/obo/PW_0000831,,"Chemokine ligand 5 signaling engages chemokine (C-C motif) receptors 1, 3 and 5 (Ccr1, Ccr3 and Ccr5) and together with other chemokines is classified as a member of the pro-inflammatory subgroup.",,,,pathway,Ccl5 signaling pathway,,http://purl.obolibrary.org/obo/PW_0000831,,,,vpetri,2012-05-01T02:39:00Z,,,PW:0000940,,,chemokine (C-C motif) ligand 5 signaling pathway,,PW:0000940,
http://purl.obolibrary.org/obo/PW_0002210,dihydropyrimidine dehydrogenase deficiency pathway,SMP:00179,An autosomal recessive disorder resulting from alterations in pyrimidine degradation pathway due to mutations in dihydropyrimidine gene (DPYD). DPYD catalyzes the initial and rate-limiting step in pyrimidine bases (uracil and thymine) catabolism.,false,,,http://purl.obolibrary.org/obo/PW_0001776,,An autosomal recessive disorder resulting from alterations in pyrimidine degradation pathway due to mutations in dihydropyrimidine gene (DPYD). DPYD catalyzes the initial and rate-limiting step in pyrimidine bases (uracil and thymine) catabolism.,,,,pathway,SMP:00179,,http://purl.obolibrary.org/obo/PW_0001776,,,,VPetri,2015-11-10T10:22:12Z,,,PW:0002210,,,dihydropyrimidine dehydrogenase deficiency pathway,,PW:0002210,
http://purl.obolibrary.org/obo/PW_0000716,transcription factor mediated signaling pathway,,"Transcription factors mediated signaling are components of transcription that, by controlling the expression of target genes, impact upon a wide range of processes.",false,,,http://purl.obolibrary.org/obo/PW_0000003,,"Transcription factors mediated signaling are components of transcription that, by controlling the expression of target genes, impact upon a wide range of processes.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000003,,,,VPetri,2009-11-30T01:34:55Z,,,PW:0000716,,,transcription factor mediated signaling pathway,,PW:0000716,
http://purl.obolibrary.org/obo/PW_0000295,altered integrin mediated signaling pathway,,"An integrin signaling pathway that deviates from what its normal course should be. Aberrant integrin signaling pathway, alone or in combination with other pathways underlies various diseases. An example is hypertrophic cardiomyopathy that involves integrins and the synergy between integrins and growth factors. Aberrant integrin signaling has also been correlated with tumor progression in several cancers.",false,,,http://purl.obolibrary.org/obo/PW_0000671|http://purl.obolibrary.org/obo/PW_0000286,,"An integrin signaling pathway that deviates from what its normal course should be. Aberrant integrin signaling pathway, alone or in combination with other pathways underlies various diseases. An example is hypertrophic cardiomyopathy that involves integrins and the synergy between integrins and growth factors. Aberrant integrin signaling has also been correlated with tumor progression in several cancers.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000671|http://purl.obolibrary.org/obo/PW_0000286,,,,,,,,PW:0000295,,,altered integrin mediated signaling pathway,,PW:0000295,
http://purl.obolibrary.org/obo/PW_0000090,G2 phase pathway,,The series of events underlying the second 'gap' phase of the mitotic cell cycle - an interval between the completion of DNA synthesis and the beginning of mitosis and during which protein synthesis occurs.,false,,,http://purl.obolibrary.org/obo/PW_0000086,,The series of events underlying the second 'gap' phase of the mitotic cell cycle - an interval between the completion of DNA synthesis and the beginning of mitosis and during which protein synthesis occurs.,,,,pathway,,http://purl.obolibrary.org/obo/PW_0000086,http://purl.obolibrary.org/obo/PW_0000086,,,,,,,,PW:0000090,,,G2 phase pathway,,PW:0000090,
http://purl.obolibrary.org/obo/PW_0001495,altered visual phototransduction pathway,,"Alterations in the visual phototransduction signaling have been linked to a number conditions such as retinits pigmentosa (RP), Bardet-Biedl syndrome (BBS), macular degeneration and others. More than 200 point mutations in rhodopsin account for ~25% of the autosomal dominant type of RP.",false,,,http://purl.obolibrary.org/obo/PW_0000962|http://purl.obolibrary.org/obo/PW_0001494|http://purl.obolibrary.org/obo/PW_0001492,,"Alterations in the visual phototransduction signaling have been linked to a number conditions such as retinits pigmentosa (RP), Bardet-Biedl syndrome (BBS), macular degeneration and others. More than 200 point mutations in rhodopsin account for ~25% of the autosomal dominant type of RP.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000962|http://purl.obolibrary.org/obo/PW_0001494|http://purl.obolibrary.org/obo/PW_0001492,,,,VPetri,2014-01-29T16:20:04Z,,,PW:0001495,,,altered visual phototransduction pathway,,PW:0001495,
http://purl.obolibrary.org/obo/PW_0002246,prilocaine pharmacodynamics pathway,SMP:00401,The pathway of prilocaine-target interaction and of the biochemical or physiological responses to drug. The drug exerts its effects by blocking the voltage-gated sodium channels. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0002244,,The pathway of prilocaine-target interaction and of the biochemical or physiological responses to drug. The drug exerts its effects by blocking the voltage-gated sodium channels. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00401,,http://purl.obolibrary.org/obo/PW_0002244,,,,VPetri,2015-11-18T15:31:22Z,,,PW:0002246,,,prilocaine pharmacodynamics pathway,,PW:0002246,
http://purl.obolibrary.org/obo/PW_0002018,glycerol kinase deficiency pathway,GKD pathway|GK deficiency pathway|hyperglycerolemia disease pathway|hyperglycerolemia pathway|glycerol kinase deficiency pathway|SMP:00187,A rare metabolic disease due to alterations in the glycerol metabolic pathway resulting from defects in the glycerol kinase enzyme.,false,,,http://purl.obolibrary.org/obo/PW_0001644,,A rare metabolic disease due to alterations in the glycerol metabolic pathway resulting from defects in the glycerol kinase enzyme.,,GKD pathway|GK deficiency pathway|hyperglycerolemia disease pathway|hyperglycerolemia pathway,,pathway,glycerol kinase deficiency pathway|SMP:00187,,http://purl.obolibrary.org/obo/PW_0001644,,,,VPetri,2015-10-02T13:36:38Z,,,PW:0002018,,,glycerol kinase deficiency pathway,,PW:0002018,
http://purl.obolibrary.org/obo/PW_0000732,thromboxane metabolic pathway,,Those metabolic reactions involving thromboxanes - a family of prostanoid eicosanoids whose effects include vasoconstriction and platelet aggregation.,false,,,http://purl.obolibrary.org/obo/PW_0001240,,Those metabolic reactions involving thromboxanes - a family of prostanoid eicosanoids whose effects include vasoconstriction and platelet aggregation.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001240,,,,VPetri,2010-02-17T11:26:21Z,,,PW:0000732,,,thromboxane metabolic pathway,,PW:0000732,
